row,col,row_ith,col_ith,value,align_x,align_y,angle,ang_con
1.44,0.14,67,2,nsp,1.32,-2.58,297,300
1.44,0.16,67,3,sp,1.32,-2.52,298,300
1.44,0.18,67,4,sp,1.32,-2.46,298,300
1.44,0.2,67,5,sp,1.32,-2.4,299,300
1.44,0.22,67,6,sp,1.32,-2.34,299,300
1.44,0.24,67,7,sp,1.32,-2.28,300,300
1.44,0.26,67,8,sp,1.32,-2.22,301,300
1.44,0.28,67,9,nsp,1.32,-2.16,301,300
1.44,0.3,67,10,nsp,1.32,-2.1,302,300
1.44,0.32,67,11,nsp,1.32,-2.04,303,300
1.44,0.34,67,12,nsp,1.32,-1.98,304,300
1.44,0.36,67,13,nsp,1.32,-1.92,305,300
1.44,0.38,67,14,nsp,1.32,-1.86,305,300
1.44,0.4,67,15,nsp,1.32,-1.8,306,300
1.44,0.42,67,16,nsp,1.32,-1.74,307,300
1.44,0.44,67,17,nsp,1.32,-1.68,308,300
1.44,0.46,67,18,nsp,1.32,-1.62,309,300
1.44,0.48,67,19,nsp,1.32,-1.56,310,300
1.44,0.5,67,20,nsp,1.32,-1.5,311,300
1.44,0.52,67,21,nsp,1.32,-1.44,313,300
1.44,0.54,67,22,nsp,1.32,-1.38,314,300
1.46,0.1,68,0,nsp,1.38,-2.7,297,300
1.46,0.12,68,1,nsp,1.38,-2.64,298,300
1.46,0.14,68,2,nsp,1.38,-2.58,298,300
1.46,0.16,68,3,nsp,1.38,-2.52,299,300
1.46,0.18,68,4,sp,1.38,-2.46,299,300
1.46,0.2,68,5,sp,1.38,-2.4,300,300
1.46,0.22,68,6,sp,1.38,-2.34,301,300
1.46,0.24,68,7,sp,1.38,-2.28,301,300
1.46,0.26,68,8,sp,1.38,-2.22,302,300
1.46,0.28,68,9,sp,1.38,-2.16,303,300
1.46,0.3,68,10,nsp,1.38,-2.1,303,300
1.46,0.32,68,11,nsp,1.38,-2.04,304,300
1.46,0.34,68,12,nsp,1.38,-1.98,305,300
1.46,0.36,68,13,nsp,1.38,-1.92,306,300
1.46,0.38,68,14,nsp,1.38,-1.86,307,300
1.46,0.4,68,15,nsp,1.38,-1.8,307,300
1.46,0.42,68,16,nsp,1.38,-1.74,308,300
1.46,0.44,68,17,nsp,1.38,-1.68,309,300
1.46,0.46,68,18,nsp,1.38,-1.62,310,300
1.46,0.48,68,19,nsp,1.38,-1.56,311,300
1.46,0.5,68,20,nsp,1.38,-1.5,313,300
1.46,0.52,68,21,nsp,1.38,-1.44,314,300
1.48,0.1,69,0,nsp,1.44,-2.7,298,300
1.48,0.12,69,1,nsp,1.44,-2.64,299,300
1.48,0.14,69,2,nsp,1.44,-2.58,299,300
1.48,0.16,69,3,nsp,1.44,-2.52,300,300
1.48,0.18,69,4,sp,1.44,-2.46,300,300
1.48,0.2,69,5,sp,1.44,-2.4,301,300
1.48,0.22,69,6,sp,1.44,-2.34,302,300
1.48,0.24,69,7,sp,1.44,-2.28,302,300
1.48,0.26,69,8,sp,1.44,-2.22,303,300
1.48,0.28,69,9,sp,1.44,-2.16,304,300
1.48,0.3,69,10,sp,1.44,-2.1,304,300
1.48,0.32,69,11,nsp,1.44,-2.04,305,300
1.48,0.34,69,12,nsp,1.44,-1.98,306,300
1.48,0.36,69,13,nsp,1.44,-1.92,307,300
1.48,0.38,69,14,nsp,1.44,-1.86,308,300
1.48,0.4,69,15,nsp,1.44,-1.8,309,300
1.48,0.42,69,16,nsp,1.44,-1.74,310,300
1.48,0.44,69,17,nsp,1.44,-1.68,311,300
1.48,0.46,69,18,nsp,1.44,-1.62,312,300
1.48,0.48,69,19,nsp,1.44,-1.56,313,300
1.48,0.5,69,20,nsp,1.44,-1.5,314,300
1.5,0.1,70,0,nsp,1.5,-2.7,299,300
1.5,0.12,70,1,nsp,1.5,-2.64,300,300
1.5,0.14,70,2,nsp,1.5,-2.58,300,300
1.5,0.16,70,3,nsp,1.5,-2.52,301,300
1.5,0.18,70,4,nsp,1.5,-2.46,301,300
1.5,0.2,70,5,sp,1.5,-2.4,302,300
1.5,0.22,70,6,sp,1.5,-2.34,303,300
1.5,0.24,70,7,sp,1.5,-2.28,303,300
1.5,0.26,70,8,sp,1.5,-2.22,304,300
1.5,0.28,70,9,sp,1.5,-2.16,305,300
1.5,0.3,70,10,sp,1.5,-2.1,306,300
1.5,0.32,70,11,nsp,1.5,-2.04,306,300
1.5,0.34,70,12,nsp,1.5,-1.98,307,300
1.5,0.36,70,13,nsp,1.5,-1.92,308,300
1.5,0.38,70,14,nsp,1.5,-1.86,309,300
1.5,0.4,70,15,nsp,1.5,-1.8,310,300
1.5,0.42,70,16,nsp,1.5,-1.74,311,300
1.5,0.44,70,17,nsp,1.5,-1.68,312,300
1.5,0.46,70,18,nsp,1.5,-1.62,313,300
1.5,0.48,70,19,nsp,1.5,-1.56,314,300
1.52,0.1,71,0,nsp,1.56,-2.7,300,300
1.52,0.12,71,1,nsp,1.56,-2.64,301,300
1.52,0.14,71,2,nsp,1.56,-2.58,301,300
1.52,0.16,71,3,nsp,1.56,-2.52,302,300
1.52,0.18,71,4,nsp,1.56,-2.46,302,300
1.52,0.2,71,5,nsp,1.56,-2.4,303,300
1.52,0.22,71,6,sp,1.56,-2.34,304,300
1.52,0.24,71,7,sp,1.56,-2.28,304,300
1.52,0.26,71,8,sp,1.56,-2.22,305,300
1.52,0.28,71,9,sp,1.56,-2.16,306,300
1.52,0.3,71,10,sp,1.56,-2.1,307,300
1.52,0.32,71,11,sp,1.56,-2.04,307,300
1.52,0.34,71,12,nsp,1.56,-1.98,308,300
1.52,0.36,71,13,nsp,1.56,-1.92,309,300
1.52,0.38,71,14,nsp,1.56,-1.86,310,300
1.52,0.4,71,15,nsp,1.56,-1.8,311,300
1.52,0.42,71,16,nsp,1.56,-1.74,312,300
1.52,0.44,71,17,nsp,1.56,-1.68,313,300
1.52,0.46,71,18,nsp,1.56,-1.62,314,300
1.54,0.1,72,0,nsp,1.62,-2.7,301,300
1.54,0.12,72,1,nsp,1.62,-2.64,302,300
1.54,0.14,72,2,nsp,1.62,-2.58,302,300
1.54,0.16,72,3,nsp,1.62,-2.52,303,300
1.54,0.18,72,4,nsp,1.62,-2.46,303,300
1.54,0.2,72,5,nsp,1.62,-2.4,304,300
1.54,0.22,72,6,sp,1.62,-2.34,305,300
1.54,0.24,72,7,sp,1.62,-2.28,305,300
1.54,0.26,72,8,sp,1.62,-2.22,306,300
1.54,0.28,72,9,sp,1.62,-2.16,307,300
1.54,0.3,72,10,sp,1.62,-2.1,308,300
1.54,0.32,72,11,sp,1.62,-2.04,308,300
1.54,0.34,72,12,sp,1.62,-1.98,309,300
1.54,0.36,72,13,nsp,1.62,-1.92,310,300
1.54,0.38,72,14,nsp,1.62,-1.86,311,300
1.54,0.4,72,15,nsp,1.62,-1.8,312,300
1.54,0.42,72,16,nsp,1.62,-1.74,313,300
1.54,0.44,72,17,nsp,1.62,-1.68,314,300
1.56,0.1,73,0,nsp,1.68,-2.7,302,300
1.56,0.12,73,1,nsp,1.68,-2.64,302,300
1.56,0.14,73,2,nsp,1.68,-2.58,303,300
1.56,0.16,73,3,nsp,1.68,-2.52,304,300
1.56,0.18,73,4,nsp,1.68,-2.46,304,300
1.56,0.2,73,5,nsp,1.68,-2.4,305,300
1.56,0.22,73,6,nsp,1.68,-2.34,306,300
1.56,0.24,73,7,sp,1.68,-2.28,306,300
1.56,0.26,73,8,sp,1.68,-2.22,307,300
1.56,0.28,73,9,sp,1.68,-2.16,308,300
1.56,0.3,73,10,sp,1.68,-2.1,309,300
1.56,0.32,73,11,sp,1.68,-2.04,309,300
1.56,0.34,73,12,sp,1.68,-1.98,310,300
1.56,0.36,73,13,sp,1.68,-1.92,311,300
1.56,0.38,73,14,nsp,1.68,-1.86,312,300
1.56,0.4,73,15,nsp,1.68,-1.8,313,300
1.56,0.42,73,16,nsp,1.68,-1.74,314,300
1.58,0.1,74,0,nsp,1.74,-2.7,303,300
1.58,0.12,74,1,nsp,1.74,-2.64,303,300
1.58,0.14,74,2,nsp,1.74,-2.58,304,300
1.58,0.16,74,3,nsp,1.74,-2.52,305,300
1.58,0.18,74,4,nsp,1.74,-2.46,305,300
1.58,0.2,74,5,nsp,1.74,-2.4,306,300
1.58,0.22,74,6,nsp,1.74,-2.34,307,300
1.58,0.24,74,7,nsp,1.74,-2.28,307,300
1.58,0.26,74,8,sp,1.74,-2.22,308,300
1.58,0.28,74,9,sp,1.74,-2.16,309,300
1.58,0.3,74,10,sp,1.74,-2.1,310,300
1.58,0.32,74,11,sp,1.74,-2.04,310,300
1.58,0.34,74,12,sp,1.74,-1.98,311,300
1.58,0.36,74,13,sp,1.74,-1.92,312,300
1.58,0.38,74,14,sp,1.74,-1.86,313,300
1.58,0.4,74,15,nsp,1.74,-1.8,314,300
1.6,0.1,75,0,nsp,1.8,-2.7,304,300
1.6,0.12,75,1,nsp,1.8,-2.64,304,300
1.6,0.14,75,2,nsp,1.8,-2.58,305,300
1.6,0.16,75,3,nsp,1.8,-2.52,306,300
1.6,0.18,75,4,nsp,1.8,-2.46,306,300
1.6,0.2,75,5,nsp,1.8,-2.4,307,300
1.6,0.22,75,6,nsp,1.8,-2.34,308,300
1.6,0.24,75,7,nsp,1.8,-2.28,308,300
1.6,0.26,75,8,sp,1.8,-2.22,309,300
1.6,0.28,75,9,sp,1.8,-2.16,310,300
1.6,0.3,75,10,sp,1.8,-2.1,311,300
1.6,0.32,75,11,sp,1.8,-2.04,311,300
1.6,0.34,75,12,sp,1.8,-1.98,312,300
1.6,0.36,75,13,sp,1.8,-1.92,313,300
1.6,0.38,75,14,sp,1.8,-1.86,314,300
1.62,0.1,76,0,nsp,1.86,-2.7,305,300
1.62,0.12,76,1,nsp,1.86,-2.64,305,300
1.62,0.14,76,2,nsp,1.86,-2.58,306,300
1.62,0.16,76,3,nsp,1.86,-2.52,306,300
1.62,0.18,76,4,nsp,1.86,-2.46,307,300
1.62,0.2,76,5,nsp,1.86,-2.4,308,300
1.62,0.22,76,6,nsp,1.86,-2.34,308,300
1.62,0.24,76,7,nsp,1.86,-2.28,309,300
1.62,0.26,76,8,nsp,1.86,-2.22,310,300
1.62,0.28,76,9,sp,1.86,-2.16,311,300
1.62,0.3,76,10,sp,1.86,-2.1,312,300
1.62,0.32,76,11,sp,1.86,-2.04,312,300
1.62,0.34,76,12,sp,1.86,-1.98,313,300
1.62,0.36,76,13,sp,1.86,-1.92,314,300
1.64,0.1,77,0,nsp,1.92,-2.7,305,300
1.64,0.12,77,1,nsp,1.92,-2.64,306,300
1.64,0.14,77,2,nsp,1.92,-2.58,307,300
1.64,0.16,77,3,nsp,1.92,-2.52,307,300
1.64,0.18,77,4,nsp,1.92,-2.46,308,300
1.64,0.2,77,5,nsp,1.92,-2.4,309,300
1.64,0.22,77,6,nsp,1.92,-2.34,309,300
1.64,0.24,77,7,nsp,1.92,-2.28,310,300
1.64,0.26,77,8,nsp,1.92,-2.22,311,300
1.64,0.28,77,9,nsp,1.92,-2.16,312,300
1.64,0.3,77,10,sp,1.92,-2.1,312,300
1.64,0.32,77,11,sp,1.92,-2.04,313,300
1.64,0.34,77,12,sp,1.92,-1.98,314,300
1.66,0.1,78,0,nsp,1.98,-2.7,306,300
1.66,0.12,78,1,nsp,1.98,-2.64,307,300
1.66,0.14,78,2,nsp,1.98,-2.58,308,300
1.66,0.16,78,3,nsp,1.98,-2.52,308,300
1.66,0.18,78,4,nsp,1.98,-2.46,309,300
1.66,0.2,78,5,nsp,1.98,-2.4,310,300
1.66,0.22,78,6,nsp,1.98,-2.34,310,300
1.66,0.24,78,7,nsp,1.98,-2.28,311,300
1.66,0.26,78,8,nsp,1.98,-2.22,312,300
1.66,0.28,78,9,nsp,1.98,-2.16,313,300
1.66,0.3,78,10,nsp,1.98,-2.1,313,300
1.66,0.32,78,11,sp,1.98,-2.04,314,300
1.68,0.1,79,0,nsp,2.04,-2.7,307,300
1.68,0.12,79,1,nsp,2.04,-2.64,308,300
1.68,0.14,79,2,nsp,2.04,-2.58,308,300
1.68,0.16,79,3,nsp,2.04,-2.52,309,300
1.68,0.18,79,4,nsp,2.04,-2.46,310,300
1.68,0.2,79,5,nsp,2.04,-2.4,310,300
1.68,0.22,79,6,nsp,2.04,-2.34,311,300
1.68,0.24,79,7,nsp,2.04,-2.28,312,300
1.68,0.26,79,8,nsp,2.04,-2.22,313,300
1.68,0.28,79,9,nsp,2.04,-2.16,313,300
1.68,0.3,79,10,nsp,2.04,-2.1,314,300
1.7,0.1,80,0,nsp,2.1,-2.7,308,300
1.7,0.12,80,1,nsp,2.1,-2.64,309,300
1.7,0.14,80,2,nsp,2.1,-2.58,309,300
1.7,0.16,80,3,nsp,2.1,-2.52,310,300
1.7,0.18,80,4,nsp,2.1,-2.46,310,300
1.7,0.2,80,5,nsp,2.1,-2.4,311,300
1.7,0.22,80,6,nsp,2.1,-2.34,312,300
1.7,0.24,80,7,nsp,2.1,-2.28,313,300
1.7,0.26,80,8,nsp,2.1,-2.22,313,300
1.7,0.28,80,9,nsp,2.1,-2.16,314,300
1.72,0.1,81,0,nsp,2.16,-2.7,309,300
1.72,0.12,81,1,nsp,2.16,-2.64,309,300
1.72,0.14,81,2,nsp,2.16,-2.58,310,300
1.72,0.16,81,3,nsp,2.16,-2.52,311,300
1.72,0.18,81,4,nsp,2.16,-2.46,311,300
1.72,0.2,81,5,nsp,2.16,-2.4,312,300
1.72,0.22,81,6,nsp,2.16,-2.34,313,300
1.72,0.24,81,7,nsp,2.16,-2.28,313,300
1.72,0.26,81,8,nsp,2.16,-2.22,314,300
1.74,0.1,82,0,nsp,2.22,-2.7,309,300
1.74,0.12,82,1,nsp,2.22,-2.64,310,300
1.74,0.14,82,2,nsp,2.22,-2.58,311,300
1.74,0.16,82,3,nsp,2.22,-2.52,311,300
1.74,0.18,82,4,nsp,2.22,-2.46,312,300
1.74,0.2,82,5,nsp,2.22,-2.4,313,300
1.74,0.22,82,6,nsp,2.22,-2.34,313,300
1.74,0.24,82,7,nsp,2.22,-2.28,314,300
1.76,0.1,83,0,nsp,2.28,-2.7,310,300
1.76,0.12,83,1,nsp,2.28,-2.64,311,300
1.76,0.14,83,2,nsp,2.28,-2.58,311,300
1.76,0.16,83,3,nsp,2.28,-2.52,312,300
1.76,0.18,83,4,nsp,2.28,-2.46,313,300
1.76,0.2,83,5,nsp,2.28,-2.4,314,300
1.76,0.22,83,6,nsp,2.28,-2.34,314,300
1.78,0.1,84,0,nsp,2.34,-2.7,311,300
1.78,0.12,84,1,nsp,2.34,-2.64,312,300
1.78,0.14,84,2,nsp,2.34,-2.58,312,300
1.78,0.16,84,3,nsp,2.34,-2.52,313,300
1.78,0.18,84,4,nsp,2.34,-2.46,314,300
1.78,0.2,84,5,nsp,2.34,-2.4,314,300
1.8,0.1,85,0,nsp,2.4,-2.7,312,300
1.8,0.12,85,1,nsp,2.4,-2.64,312,300
1.8,0.14,85,2,nsp,2.4,-2.58,313,300
1.8,0.16,85,3,nsp,2.4,-2.52,314,300
1.8,0.18,85,4,nsp,2.4,-2.46,314,300
1.82,0.1,86,0,nsp,2.46,-2.7,312,300
1.82,0.12,86,1,nsp,2.46,-2.64,313,300
1.82,0.14,86,2,nsp,2.46,-2.58,314,300
1.82,0.16,86,3,nsp,2.46,-2.52,314,300
1.84,0.1,87,0,nsp,2.52,-2.7,313,300
1.84,0.12,87,1,nsp,2.52,-2.64,314,300
1.84,0.14,87,2,nsp,2.52,-2.58,314,300
1.86,0.1,88,0,nsp,2.58,-2.7,314,300
1.86,0.12,88,1,nsp,2.58,-2.64,314,300
1.88,0.1,89,0,nsp,2.64,-2.7,314,300
1.04,0.98,47,44,nsp,0.12,-0.06,333,330
1.06,0.96,48,43,nsp,0.18,-0.12,326,330
1.06,0.98,48,44,nsp,0.18,-0.06,342,330
1.08,0.94,49,42,nsp,0.24,-0.18,323,330
1.08,0.96,49,43,nsp,0.24,-0.12,333,330
1.1,0.92,50,41,nsp,0.3,-0.24,321,330
1.1,0.94,50,42,nsp,0.3,-0.18,329,330
1.1,0.96,50,43,nsp,0.3,-0.12,338,330
1.12,0.9,51,40,nsp,0.36,-0.3,320,330
1.12,0.92,51,41,nsp,0.36,-0.24,326,330
1.12,0.94,51,42,nsp,0.36,-0.18,333,330
1.12,0.96,51,43,nsp,0.36,-0.12,342,330
1.14,0.88,52,39,nsp,0.42,-0.36,319,330
1.14,0.9,52,40,nsp,0.42,-0.3,324,330
1.14,0.92,52,41,nsp,0.42,-0.24,330,330
1.14,0.94,52,42,nsp,0.42,-0.18,337,330
1.14,0.96,52,43,nsp,0.42,-0.12,344,330
1.16,0.86,53,38,nsp,0.48,-0.42,319,330
1.16,0.88,53,39,nsp,0.48,-0.36,323,330
1.16,0.9,53,40,nsp,0.48,-0.3,328,330
1.16,0.92,53,41,nsp,0.48,-0.24,333,330
1.16,0.94,53,42,nsp,0.48,-0.18,339,330
1.18,0.84,54,37,nsp,0.54,-0.48,318,330
1.18,0.86,54,38,nsp,0.54,-0.42,322,330
1.18,0.88,54,39,nsp,0.54,-0.36,326,330
1.18,0.9,54,40,nsp,0.54,-0.3,331,330
1.18,0.92,54,41,nsp,0.54,-0.24,336,330
1.18,0.94,54,42,nsp,0.54,-0.18,342,330
1.2,0.82,55,36,nsp,0.6,-0.54,318,330
1.2,0.84,55,37,nsp,0.6,-0.48,321,330
1.2,0.86,55,38,nsp,0.6,-0.42,325,330
1.2,0.88,55,39,nsp,0.6,-0.36,329,330
1.2,0.9,55,40,nsp,0.6,-0.3,333,330
1.2,0.92,55,41,nsp,0.6,-0.24,338,330
1.2,0.94,55,42,nsp,0.6,-0.18,343,330
1.22,0.8,56,35,nsp,0.66,-0.6,318,330
1.22,0.82,56,36,nsp,0.66,-0.54,321,330
1.22,0.84,56,37,nsp,0.66,-0.48,324,330
1.22,0.86,56,38,nsp,0.66,-0.42,328,330
1.22,0.88,56,39,nsp,0.66,-0.36,331,330
1.22,0.9,56,40,nsp,0.66,-0.3,336,330
1.22,0.92,56,41,nsp,0.66,-0.24,340,330
1.24,0.78,57,34,nsp,0.72,-0.66,317,330
1.24,0.8,57,35,nsp,0.72,-0.6,320,330
1.24,0.82,57,36,nsp,0.72,-0.54,323,330
1.24,0.84,57,37,nsp,0.72,-0.48,326,330
1.24,0.86,57,38,nsp,0.72,-0.42,330,330
1.24,0.88,57,39,nsp,0.72,-0.36,333,330
1.24,0.9,57,40,nsp,0.72,-0.3,337,330
1.24,0.92,57,41,nsp,0.72,-0.24,342,330
1.26,0.76,58,33,nsp,0.78,-0.72,317,330
1.26,0.78,58,34,nsp,0.78,-0.66,320,330
1.26,0.8,58,35,nsp,0.78,-0.6,322,330
1.26,0.82,58,36,nsp,0.78,-0.54,325,330
1.26,0.84,58,37,nsp,0.78,-0.48,328,330
1.26,0.86,58,38,nsp,0.78,-0.42,332,330
1.26,0.88,58,39,nsp,0.78,-0.36,335,330
1.26,0.9,58,40,nsp,0.78,-0.3,339,330
1.26,0.92,58,41,nsp,0.78,-0.24,343,330
1.28,0.74,59,32,nsp,0.84,-0.78,317,330
1.28,0.76,59,33,nsp,0.84,-0.72,319,330
1.28,0.78,59,34,nsp,0.84,-0.66,322,330
1.28,0.8,59,35,nsp,0.84,-0.6,324,330
1.28,0.82,59,36,nsp,0.84,-0.54,327,330
1.28,0.84,59,37,nsp,0.84,-0.48,330,330
1.28,0.86,59,38,nsp,0.84,-0.42,333,330
1.28,0.88,59,39,nsp,0.84,-0.36,337,330
1.28,0.9,59,40,nsp,0.84,-0.3,340,330
1.28,0.92,59,41,nsp,0.84,-0.24,344,330
1.3,0.72,60,31,nsp,0.9,-0.84,317,330
1.3,0.74,60,32,nsp,0.9,-0.78,319,330
1.3,0.76,60,33,nsp,0.9,-0.72,321,330
1.3,0.78,60,34,nsp,0.9,-0.66,324,330
1.3,0.8,60,35,nsp,0.9,-0.6,326,330
1.3,0.82,60,36,nsp,0.9,-0.54,329,330
1.3,0.84,60,37,nsp,0.9,-0.48,332,330
1.3,0.86,60,38,nsp,0.9,-0.42,335,330
1.3,0.88,60,39,nsp,0.9,-0.36,338,330
1.3,0.9,60,40,nsp,0.9,-0.3,342,330
1.32,0.7,61,30,nsp,0.96,-0.9,317,330
1.32,0.72,61,31,nsp,0.96,-0.84,319,330
1.32,0.74,61,32,nsp,0.96,-0.78,321,330
1.32,0.76,61,33,nsp,0.96,-0.72,323,330
1.32,0.78,61,34,nsp,0.96,-0.66,325,330
1.32,0.8,61,35,nsp,0.96,-0.6,328,330
1.32,0.82,61,36,nsp,0.96,-0.54,331,330
1.32,0.84,61,37,nsp,0.96,-0.48,333,330
1.32,0.86,61,38,nsp,0.96,-0.42,336,330
1.32,0.88,61,39,nsp,0.96,-0.36,339,330
1.32,0.9,61,40,nsp,0.96,-0.3,343,330
1.34,0.68,62,29,nsp,1.02,-0.96,317,330
1.34,0.7,62,30,nsp,1.02,-0.9,319,330
1.34,0.72,62,31,nsp,1.02,-0.84,321,330
1.34,0.74,62,32,nsp,1.02,-0.78,323,330
1.34,0.76,62,33,nsp,1.02,-0.72,325,330
1.34,0.78,62,34,nsp,1.02,-0.66,327,330
1.34,0.8,62,35,nsp,1.02,-0.6,330,330
1.34,0.82,62,36,nsp,1.02,-0.54,332,330
1.34,0.84,62,37,nsp,1.02,-0.48,335,330
1.34,0.86,62,38,nsp,1.02,-0.42,338,330
1.34,0.88,62,39,nsp,1.02,-0.36,341,330
1.34,0.9,62,40,nsp,1.02,-0.3,344,330
1.36,0.66,63,28,nsp,1.08,-1.02,317,330
1.36,0.68,63,29,nsp,1.08,-0.96,318,330
1.36,0.7,63,30,nsp,1.08,-0.9,320,330
1.36,0.72,63,31,nsp,1.08,-0.84,322,330
1.36,0.74,63,32,nsp,1.08,-0.78,324,330
1.36,0.76,63,33,nsp,1.08,-0.72,326,330
1.36,0.78,63,34,nsp,1.08,-0.66,329,330
1.36,0.8,63,35,nsp,1.08,-0.6,331,330
1.36,0.82,63,36,nsp,1.08,-0.54,333,330
1.36,0.84,63,37,nsp,1.08,-0.48,336,330
1.36,0.86,63,38,nsp,1.08,-0.42,339,330
1.36,0.88,63,39,nsp,1.08,-0.36,342,330
1.36,0.9,63,40,nsp,1.08,-0.3,344,330
1.38,0.64,64,27,nsp,1.14,-1.08,317,330
1.38,0.66,64,28,nsp,1.14,-1.02,318,330
1.38,0.68,64,29,nsp,1.14,-0.96,320,330
1.38,0.7,64,30,nsp,1.14,-0.9,322,330
1.38,0.72,64,31,nsp,1.14,-0.84,324,330
1.38,0.74,64,32,nsp,1.14,-0.78,326,330
1.38,0.76,64,33,nsp,1.14,-0.72,328,330
1.38,0.78,64,34,nsp,1.14,-0.66,330,330
1.38,0.8,64,35,nsp,1.14,-0.6,332,330
1.38,0.82,64,36,nsp,1.14,-0.54,335,330
1.38,0.84,64,37,nsp,1.14,-0.48,337,330
1.38,0.86,64,38,nsp,1.14,-0.42,340,330
1.38,0.88,64,39,nsp,1.14,-0.36,342,330
1.4,0.62,65,26,nsp,1.2,-1.14,316,330
1.4,0.64,65,27,nsp,1.2,-1.08,318,330
1.4,0.66,65,28,nsp,1.2,-1.02,320,330
1.4,0.68,65,29,nsp,1.2,-0.96,321,330
1.4,0.7,65,30,nsp,1.2,-0.9,323,330
1.4,0.72,65,31,nsp,1.2,-0.84,325,330
1.4,0.74,65,32,nsp,1.2,-0.78,327,330
1.4,0.76,65,33,nsp,1.2,-0.72,329,330
1.4,0.78,65,34,nsp,1.2,-0.66,331,330
1.4,0.8,65,35,nsp,1.2,-0.6,333,330
1.4,0.82,65,36,nsp,1.2,-0.54,336,330
1.4,0.84,65,37,nsp,1.2,-0.48,338,330
1.4,0.86,65,38,nsp,1.2,-0.42,341,330
1.4,0.88,65,39,nsp,1.2,-0.36,343,330
1.42,0.6,66,25,nsp,1.26,-1.2,316,330
1.42,0.62,66,26,nsp,1.26,-1.14,318,330
1.42,0.64,66,27,nsp,1.26,-1.08,319,330
1.42,0.66,66,28,nsp,1.26,-1.02,321,330
1.42,0.68,66,29,nsp,1.26,-0.96,323,330
1.42,0.7,66,30,nsp,1.26,-0.9,324,330
1.42,0.72,66,31,nsp,1.26,-0.84,326,330
1.42,0.74,66,32,nsp,1.26,-0.78,328,330
1.42,0.76,66,33,nsp,1.26,-0.72,330,330
1.42,0.78,66,34,nsp,1.26,-0.66,332,330
1.42,0.8,66,35,nsp,1.26,-0.6,335,330
1.42,0.82,66,36,nsp,1.26,-0.54,337,330
1.42,0.84,66,37,nsp,1.26,-0.48,339,330
1.42,0.86,66,38,nsp,1.26,-0.42,342,330
1.42,0.88,66,39,nsp,1.26,-0.36,344,330
1.44,0.58,67,24,nsp,1.32,-1.26,316,330
1.44,0.6,67,25,nsp,1.32,-1.2,318,330
1.44,0.62,67,26,nsp,1.32,-1.14,319,330
1.44,0.64,67,27,nsp,1.32,-1.08,321,330
1.44,0.66,67,28,nsp,1.32,-1.02,322,330
1.44,0.68,67,29,nsp,1.32,-0.96,324,330
1.44,0.7,67,30,nsp,1.32,-0.9,326,330
1.44,0.72,67,31,nsp,1.32,-0.84,328,330
1.44,0.74,67,32,nsp,1.32,-0.78,329,330
1.44,0.76,67,33,nsp,1.32,-0.72,331,330
1.44,0.78,67,34,nsp,1.32,-0.66,333,330
1.44,0.8,67,35,nsp,1.32,-0.6,336,330
1.44,0.82,67,36,nsp,1.32,-0.54,338,330
1.44,0.84,67,37,nsp,1.32,-0.48,340,330
1.44,0.86,67,38,nsp,1.32,-0.42,342,330
1.46,0.56,68,23,nsp,1.38,-1.32,316,330
1.46,0.58,68,24,nsp,1.38,-1.26,318,330
1.46,0.6,68,25,nsp,1.38,-1.2,319,330
1.46,0.62,68,26,nsp,1.38,-1.14,320,330
1.46,0.64,68,27,nsp,1.38,-1.08,322,330
1.46,0.66,68,28,nsp,1.38,-1.02,324,330
1.46,0.68,68,29,nsp,1.38,-0.96,325,330
1.46,0.7,68,30,nsp,1.38,-0.9,327,330
1.46,0.72,68,31,nsp,1.38,-0.84,329,330
1.46,0.74,68,32,nsp,1.38,-0.78,331,330
1.46,0.76,68,33,nsp,1.38,-0.72,332,330
1.46,0.78,68,34,nsp,1.38,-0.66,334,330
1.46,0.8,68,35,nsp,1.38,-0.6,337,330
1.46,0.82,68,36,nsp,1.38,-0.54,339,330
1.46,0.84,68,37,nsp,1.38,-0.48,341,330
1.46,0.86,68,38,nsp,1.38,-0.42,343,330
1.48,0.54,69,22,nsp,1.44,-1.38,316,330
1.48,0.56,69,23,nsp,1.44,-1.32,317,330
1.48,0.58,69,24,nsp,1.44,-1.26,319,330
1.48,0.6,69,25,nsp,1.44,-1.2,320,330
1.48,0.62,69,26,nsp,1.44,-1.14,322,330
1.48,0.64,69,27,nsp,1.44,-1.08,323,330
1.48,0.66,69,28,nsp,1.44,-1.02,325,330
1.48,0.68,69,29,nsp,1.44,-0.96,326,330
1.48,0.7,69,30,nsp,1.44,-0.9,328,330
1.48,0.72,69,31,nsp,1.44,-0.84,330,330
1.48,0.74,69,32,nsp,1.44,-0.78,332,330
1.48,0.76,69,33,nsp,1.44,-0.72,333,330
1.48,0.78,69,34,nsp,1.44,-0.66,335,330
1.48,0.8,69,35,nsp,1.44,-0.6,337,330
1.48,0.82,69,36,nsp,1.44,-0.54,339,330
1.48,0.84,69,37,nsp,1.44,-0.48,342,330
1.48,0.86,69,38,nsp,1.44,-0.42,344,330
1.5,0.52,70,21,nsp,1.5,-1.44,316,330
1.5,0.54,70,22,nsp,1.5,-1.38,317,330
1.5,0.56,70,23,nsp,1.5,-1.32,319,330
1.5,0.58,70,24,nsp,1.5,-1.26,320,330
1.5,0.6,70,25,nsp,1.5,-1.2,321,330
